timestamp;bidPrice;askPrice;transportFees;exportTariff;importTariff;sugarPrice;sunlightIndex;day
420100;709.5;711.0;1.8000000000000007;10.5;-5.0;197.35578839579944;60.99;3
420200;708.0;709.5;1.8000000000000007;10.5;-5.0;197.313631176952;60.98;3
420300;706.5;708.0;1.8000000000000007;10.5;-5.0;197.2410199394012;60.98;3
420400;706.0;707.5;1.8000000000000007;10.5;-5.0;197.3599384104585;60.97;3
420500;705.0;706.5;1.8000000000000007;10.5;-5.0;197.14456867349915;60.96;3
420600;701.5;703.0;1.8000000000000007;10.5;-5.0;197.08615414961648;60.96;3
420700;698.5;700.0;1.8000000000000007;10.5;-5.0;196.8519129909949;60.95;3
420800;694.0;695.5;1.8000000000000007;10.5;-5.0;196.4978793465796;60.94;3
420900;695.0;696.5;1.8000000000000007;10.5;-5.0;196.28242868835224;60.93;3
421000;694.5;696.0;1.8000000000000007;10.5;-5.0;196.58072027379183;60.92;3
421100;697.0;698.5;1.8000000000000007;10.5;-5.0;196.9110410070732;60.92;3
421200;696.5;698.0;1.8000000000000007;10.5;-5.0;196.59396035019648;60.91;3
421300;696.0;698.0;1.8000000000000007;10.5;-5.0;196.5684487807476;60.9;3
421400;692.5;694.0;1.8000000000000007;10.5;-5.0;196.365623584278;60.9;3
421500;690.0;691.5;1.8000000000000007;10.5;-5.0;196.3242825517398;60.89;3
421600;686.0;687.5;1.8000000000000007;10.5;-5.0;196.2412556606766;60.88;3
421700;686.5;688.0;1.8000000000000007;10.5;-5.0;196.24577174593804;60.87;3
421800;686.5;688.0;1.8000000000000007;10.5;-5.0;196.46666389908503;60.86;3
421900;686.5;688.0;1.8000000000000007;10.5;-5.0;196.28317439103407;60.86;3
422000;686.5;688.0;1.8000000000000007;10.5;-5.0;196.31174686662243;60.85;3
422100;689.5;691.0;1.8000000000000007;10.5;-5.0;196.4656938957517;60.84;3
422200;690.0;691.5;1.8000000000000007;10.5;-5.0;196.404388089642;60.84;3
422300;684.5;686.0;1.8000000000000007;10.5;-5.0;196.25411746143823;60.83;3
422400;689.0;690.5;1.8000000000000007;10.5;-5.0;196.5842595382884;60.82;3
422500;687.5;689.0;1.8000000000000007;10.5;-5.0;196.4532561484392;60.81;3
422600;688.0;689.5;1.8000000000000007;10.5;-5.0;196.63020903331764;60.8;3
422700;687.5;689.0;1.8000000000000007;10.5;-5.0;196.64707486612875;60.8;3
422800;687.0;688.5;1.8000000000000007;10.5;-5.0;196.2291660031212;60.79;3
422900;683.5;685.0;1.8000000000000007;10.5;-5.0;196.20088734538075;60.78;3
423000;684.5;686.0;1.8000000000000007;10.5;-5.0;196.12575560331908;60.78;3
423100;684.5;686.0;1.8000000000000007;10.5;-5.0;196.0016220362253;60.77;3
423200;682.5;684.0;1.8000000000000007;10.5;-5.0;195.7918430128167;60.76;3
423300;684.0;685.5;1.8000000000000007;10.5;-5.0;195.78840338548287;60.75;3
423400;683.5;685.0;1.8000000000000007;10.5;-5.0;195.69785546393803;60.74;3
423500;683.0;684.5;1.8000000000000007;10.5;-5.0;195.7738710899892;60.74;3
423600;683.5;685.0;1.8000000000000007;10.5;-5.0;195.7691914921457;60.73;3
423700;682.5;684.0;1.8000000000000007;10.5;-5.0;195.50845479021268;60.72;3
423800;683.0;684.5;1.8000000000000007;10.5;-5.0;195.8128249113496;60.72;3
423900;682.0;683.5;1.8000000000000007;10.5;-5.0;195.81767663595969;60.71;3
424000;681.5;683.5;1.8000000000000007;10.5;-5.0;195.56159412933545;60.7;3
424100;682.0;683.5;1.8000000000000007;10.5;-5.0;195.4967150318961;60.69;3
424200;686.0;687.5;1.8000000000000007;10.5;-5.0;195.71647998141344;60.68;3
424300;683.0;684.5;1.8000000000000007;10.5;-5.0;195.53676484734729;60.68;3
424400;683.5;685.0;1.8000000000000007;10.5;-5.0;195.8397364355677;60.67;3
424500;688.0;689.5;1.8000000000000007;10.5;-5.0;195.97096722339217;60.66;3
424600;689.0;690.5;1.8000000000000007;10.5;-5.0;195.8496977468647;60.66;3
424700;690.5;692.0;1.8000000000000007;10.5;-5.0;196.1417567926992;60.65;3
424800;689.5;691.0;1.8000000000000007;10.5;-5.0;195.9851654346056;60.64;3
424900;687.0;688.5;1.8000000000000007;10.5;-5.0;195.8849525481368;60.63;3
425000;689.0;690.5;1.8000000000000007;10.5;-5.0;196.0169522363443;60.62;3
425100;685.0;686.5;1.8000000000000007;10.5;-5.0;195.6948008884244;60.62;3
425200;686.5;688.0;1.8000000000000007;10.5;-5.0;195.8823814431196;60.61;3
425300;685.0;686.5;1.8000000000000007;10.5;-5.0;195.91787735702889;60.6;3
425400;686.0;687.5;1.8000000000000007;10.5;-5.0;195.8825454224805;60.6;3
425500;685.0;686.5;1.8000000000000007;10.5;-5.0;195.88428428074343;60.59;3
425600;685.0;686.5;1.8000000000000007;10.5;-5.0;196.09864573558;60.58;3
425700;684.5;686.5;1.8000000000000007;10.5;-5.0;196.2341157287388;60.57;3
425800;682.5;684.0;1.8000000000000007;10.5;-5.0;196.1883589333061;60.56;3
425900;684.0;685.5;1.8000000000000007;10.5;-5.0;196.2508426587341;60.56;3
426000;682.0;683.5;1.8000000000000007;10.5;-5.0;196.28287481658165;60.55;3
426100;683.5;685.0;1.8000000000000007;10.5;-5.0;196.0865058716821;60.54;3
426200;683.5;685.0;1.8000000000000007;10.5;-5.0;196.2204390695345;60.54;3
426300;682.5;684.0;1.8000000000000007;10.5;-5.0;196.13054587612723;60.53;3
426400;680.5;682.0;1.8000000000000007;10.5;-5.0;195.65690385626576;60.52;3
426500;679.0;680.5;1.8000000000000007;10.5;-5.0;195.68471267172603;60.51;3
426600;677.5;679.0;1.8000000000000007;10.5;-5.0;195.67648683977376;60.5;3
426700;680.5;682.0;1.8000000000000007;10.5;-5.0;195.93234137064067;60.5;3
426800;675.0;676.5;1.8000000000000007;10.5;-5.0;195.8987211579897;60.49;3
426900;674.0;675.5;1.8000000000000007;10.5;-5.0;195.52149892641305;60.48;3
427000;672.0;673.5;1.8000000000000007;10.5;-5.0;195.1363620333941;60.48;3
427100;672.0;673.5;1.8000000000000007;10.5;-5.0;195.0868119474744;60.47;3
427200;671.5;673.0;1.8000000000000007;10.5;-5.0;195.05364393579063;60.46;3
427300;670.0;671.5;1.8000000000000007;10.5;-5.0;194.97062301442463;60.45;3
427400;666.5;668.0;1.8000000000000007;10.5;-5.0;194.70112780694487;60.44;3
427500;666.5;668.0;1.8000000000000007;10.5;-5.0;194.45038738287727;60.44;3
427600;666.5;668.5;1.8000000000000007;10.5;-5.0;194.78492047576768;60.43;3
427700;665.0;666.5;1.8000000000000007;10.5;-5.0;195.1333841991864;60.42;3
427800;664.5;666.5;1.8000000000000007;10.5;-5.0;195.10415116477708;60.42;3
427900;667.5;669.0;1.8000000000000007;10.5;-5.0;195.20286515968857;60.41;3
428000;666.0;667.5;1.8000000000000007;10.5;-5.0;195.08932071418545;60.4;3
428100;662.5;664.0;1.8000000000000007;10.5;-5.0;195.11461297764143;60.39;3
428200;665.0;666.5;1.8000000000000007;10.5;-5.0;194.9921208462762;60.38;3
428300;666.5;668.0;1.8000000000000007;10.5;-5.0;194.9065421278545;60.38;3
428400;664.0;665.5;1.8000000000000007;10.5;-5.0;194.85894323625809;60.37;3
428500;660.5;662.0;1.8000000000000007;10.5;-5.0;194.7217913334381;60.36;3
428600;663.5;665.0;1.8000000000000007;10.5;-5.0;194.80825349756103;60.36;3
428700;663.5;665.5;1.8000000000000007;10.5;-5.0;195.10349765576177;60.35;3
428800;668.0;669.5;1.8000000000000007;10.5;-5.0;195.4553658708668;60.34;3
428900;663.5;665.0;1.8000000000000007;10.5;-5.0;195.32749748001345;60.33;3
429000;661.0;662.5;1.8000000000000007;11.0;-5.0;195.29869423232944;60.32;3
429100;657.5;659.0;1.8000000000000007;11.0;-5.0;195.1442131626043;60.32;3
429200;654.5;656.0;1.8000000000000007;11.0;-5.0;195.4202190974609;60.31;3
429300;657.5;659.0;1.8000000000000007;11.0;-5.0;195.64402215648963;60.3;3
429400;655.5;657.0;1.8000000000000007;11.0;-5.0;195.53636119161928;60.3;3
429500;655.5;657.0;1.8000000000000007;11.0;-5.0;195.7332445460648;60.29;3
429600;653.5;655.0;1.8000000000000007;11.0;-5.0;195.49620152811363;60.28;3
429700;653.5;655.5;1.8000000000000007;11.0;-5.0;195.8012018933796;60.27;3
429800;656.0;657.5;1.8000000000000007;11.0;-5.0;196.1805314836791;60.26;3
429900;651.5;653.0;1.8000000000000007;11.0;-5.0;196.1032986358362;60.26;3
430000;649.0;650.5;1.8000000000000007;11.0;-5.0;196.09162454210315;60.25;3
430100;650.0;651.5;1.8000000000000007;11.0;-5.0;196.24541501650376;60.24;3
430200;643.5;645.0;1.8000000000000007;11.0;-5.0;196.1131920946669;60.24;3
430300;641.5;643.0;1.8000000000000007;11.0;-5.0;196.2552454436423;60.23;3
430400;646.5;648.0;1.8000000000000007;11.0;-5.0;196.6532187101498;60.22;3
430500;644.0;645.5;1.8000000000000007;11.0;-5.0;196.57491539090032;60.21;3
430600;640.5;642.0;1.8000000000000007;11.0;-5.0;196.4788823361412;60.2;3
430700;643.0;644.5;1.8000000000000007;11.0;-5.0;196.74658882183127;60.2;3
430800;641.0;642.5;1.8000000000000007;11.0;-5.0;196.7303315936645;60.19;3
430900;638.5;640.0;1.8000000000000007;11.0;-5.0;196.36979841991223;60.18;3
431000;637.0;638.5;1.8000000000000007;11.0;-5.0;196.21952918939027;60.18;3
431100;636.5;638.0;1.8000000000000007;11.0;-5.5;196.2442008043682;60.17;3
431200;633.0;634.5;1.8000000000000007;11.0;-5.5;195.8242227647752;60.16;3
431300;635.5;637.0;1.8000000000000007;11.0;-5.5;196.1401964034834;60.15;3
431400;632.5;634.0;1.8000000000000007;11.0;-5.5;195.8241799501673;60.14;3
431500;634.5;636.0;1.8000000000000007;11.0;-5.5;195.83990885207805;60.14;3
431600;633.5;635.0;1.8000000000000007;11.0;-5.5;195.7855499416341;60.13;3
431700;632.0;633.5;1.8000000000000007;11.0;-5.5;195.72687467219063;60.12;3
431800;632.5;634.0;1.8000000000000007;11.0;-5.5;195.9658342814052;60.12;3
431900;634.5;636.0;1.8000000000000007;11.0;-5.5;195.9333703141021;60.11;3
432000;637.0;638.5;1.8000000000000007;11.0;-5.5;196.21488199524595;60.1;3
432100;638.0;639.5;1.8000000000000007;11.0;-5.5;196.25244876645024;60.09;3
432200;638.5;640.0;1.8000000000000007;11.0;-5.5;196.40316740398856;60.08;3
432300;638.0;639.5;1.8000000000000007;11.0;-5.5;196.44727633443668;60.08;3
432400;638.5;640.0;1.8000000000000007;11.0;-5.5;196.5605720840214;60.07;3
432500;638.0;639.5;1.8000000000000007;11.0;-5.5;196.3196893267438;60.06;3
432600;640.0;641.5;1.8000000000000007;11.0;-5.5;196.5649098547065;60.06;3
432700;640.5;642.0;1.8000000000000007;11.0;-5.5;196.36952908945864;60.05;3
432800;639.5;641.0;1.8000000000000007;11.0;-5.5;196.2310893164405;60.04;3
432900;639.0;640.5;1.8000000000000007;11.0;-5.5;196.20472396700285;60.03;3
433000;641.0;642.5;1.8000000000000007;11.0;-5.5;196.3163125414681;60.02;3
433100;635.0;636.5;1.8000000000000007;11.0;-5.5;196.17797506789665;60.02;3
433200;638.0;639.5;1.8000000000000007;11.0;-5.5;196.2583872396588;60.01;3
433300;634.0;635.5;1.8000000000000007;11.0;-5.5;196.1735963551041;60.0;3
433400;638.5;640.0;1.8000000000000007;11.0;-5.5;196.3298875646448;60.0;3
433500;638.0;639.5;1.8000000000000007;11.0;-5.5;196.49767842871623;59.99;3
433600;637.0;638.5;1.8000000000000007;11.0;-5.5;196.1926437823915;59.98;3
433700;639.0;640.5;1.8000000000000007;11.0;-5.5;196.3140956429804;59.97;3
433800;634.0;635.5;1.8000000000000007;11.0;-5.5;196.15277184762027;59.96;3
433900;633.5;635.0;1.8000000000000007;11.0;-5.5;195.8264013708541;59.96;3
434000;637.5;639.0;1.8000000000000007;11.0;-5.5;195.84161278475096;59.95;3
434100;638.5;640.0;1.8000000000000007;11.0;-5.5;195.95075430204565;59.94;3
434200;634.5;636.0;1.8000000000000007;11.0;-5.5;195.61652679177425;59.94;3
434300;634.5;636.5;1.8000000000000007;11.0;-5.5;195.66125300621337;59.93;3
434400;637.0;638.5;1.8000000000000007;11.0;-5.5;195.5791800004987;59.92;3
434500;639.0;640.5;1.8000000000000007;11.0;-5.5;195.7247421313768;59.91;3
434600;641.0;642.5;1.8000000000000007;11.0;-5.5;195.80638919162723;59.9;3
434700;640.0;641.5;1.8000000000000007;11.0;-5.5;195.92271125239645;59.9;3
434800;638.0;639.5;1.8000000000000007;11.0;-5.5;195.84363188465687;59.89;3
434900;639.0;640.5;1.8000000000000007;11.0;-5.5;195.9779126964105;59.88;3
435000;640.5;642.0;1.8000000000000007;11.0;-5.5;195.98528054898333;59.88;3
435100;643.0;644.5;1.8000000000000007;11.0;-5.5;196.30651467909328;59.87;3
435200;644.0;645.5;1.8000000000000007;11.0;-5.5;196.4278494086166;59.86;3
435300;644.0;645.5;1.8000000000000007;11.0;-5.5;196.33689621297177;59.85;3
435400;642.0;643.5;1.8000000000000007;11.0;-5.5;196.29656881478863;59.84;3
435500;641.5;643.0;1.8000000000000007;11.0;-5.5;196.3312186631297;59.84;3
435600;638.0;639.5;1.8000000000000007;11.0;-5.5;196.0988320765585;59.83;3
435700;638.5;640.0;1.8000000000000007;11.0;-5.5;196.1569233959877;59.82;3
435800;638.5;640.0;1.8000000000000007;11.0;-5.5;196.160586831508;59.82;3
435900;637.5;639.0;1.8000000000000007;11.0;-5.5;196.14869614019003;59.81;3
436000;636.5;638.0;1.8000000000000007;11.0;-5.5;195.96336406124703;59.8;3
436100;638.0;639.5;1.8000000000000007;11.0;-5.5;196.29471380742024;59.79;3
436200;633.0;634.5;1.8000000000000007;11.0;-5.5;196.2252136503465;59.78;3
436300;629.0;630.5;1.8000000000000007;11.0;-5.5;196.1617327437241;59.78;3
436400;630.5;632.0;1.8000000000000007;11.0;-5.5;195.94564008687075;59.77;3
436500;629.0;630.5;1.8000000000000007;11.0;-5.5;195.8441576198287;59.76;3
436600;634.5;636.0;1.8000000000000007;11.0;-5.5;196.0603982104927;59.76;3
436700;632.5;634.0;1.8000000000000007;11.0;-5.5;196.026587591352;59.75;3
436800;637.0;638.5;1.8000000000000007;11.0;-5.5;196.0382093295629;59.74;3
436900;637.5;639.0;1.8000000000000007;11.0;-5.5;195.8938340816502;59.73;3
437000;636.5;638.0;1.8000000000000007;11.0;-5.5;196.0273876525104;59.72;3
437100;636.5;638.0;1.8000000000000007;11.0;-5.5;196.13978683848543;59.72;3
437200;640.5;642.0;1.8000000000000007;11.0;-5.5;196.18646378594292;59.71;3
437300;640.0;641.5;1.8000000000000007;11.0;-5.5;196.1158682371742;59.7;3
437400;636.0;637.5;1.8000000000000007;11.0;-5.5;196.13425892356108;59.7;3
437500;633.0;634.5;1.8000000000000007;11.0;-5.5;196.09404409539863;59.69;3
437600;636.0;637.5;1.8000000000000007;11.0;-5.5;196.30677702921244;59.68;3
437700;636.5;638.0;1.8000000000000007;11.0;-5.5;196.24348377109283;59.67;3
437800;638.5;640.0;1.8000000000000007;11.0;-5.5;196.3119783535832;59.66;3
437900;637.0;638.5;1.8000000000000007;11.0;-5.5;196.1956742006608;59.66;3
438000;636.0;637.5;1.8000000000000007;11.0;-5.5;195.9708546322843;59.65;3
438100;635.0;636.5;1.8000000000000007;11.0;-5.5;195.96131455137888;59.64;3
438200;631.0;632.5;1.8000000000000007;11.0;-5.5;195.8655093443817;59.64;3
438300;631.5;633.0;1.8000000000000007;11.0;-5.5;195.65158838851795;59.63;3
438400;633.5;635.0;1.8000000000000007;11.0;-5.5;195.6886807170936;59.62;3
438500;632.0;633.5;1.8000000000000007;11.0;-5.5;195.47432472937723;59.61;3
438600;635.5;637.0;1.8000000000000007;11.0;-5.5;195.48579008274933;59.6;3
438700;634.5;636.0;1.8000000000000007;11.0;-5.5;195.5569469271656;59.6;3
438800;637.5;639.0;1.8000000000000007;11.0;-5.5;195.60139689864656;59.59;3
438900;637.5;639.0;1.8000000000000007;11.0;-5.5;195.6762468335944;59.58;3
439000;636.5;638.0;1.8000000000000007;11.0;-5.5;195.2589824658085;59.58;3
439100;638.5;640.0;1.8000000000000007;11.0;-5.5;195.429282288414;59.57;3
439200;641.0;642.5;1.8000000000000007;11.0;-5.5;195.5144756657032;59.56;3
439300;641.0;642.5;1.8000000000000007;11.0;-5.5;195.46397260565;59.55;3
439400;642.5;644.0;1.8000000000000007;11.0;-5.5;195.54635253047712;59.54;3
439500;644.5;646.0;1.8000000000000007;11.0;-5.5;195.39730966021344;59.54;3
439600;643.5;645.0;1.8000000000000007;11.0;-5.5;195.2725174213716;59.53;3
439700;647.0;648.5;1.8000000000000007;11.0;-5.5;195.4472981861227;59.52;3
439800;648.0;649.5;1.8000000000000007;11.0;-5.5;195.6796156224369;59.52;3
439900;647.0;648.5;1.8000000000000007;11.0;-5.5;195.9054445275922;59.51;3
440000;650.5;652.0;1.8000000000000007;11.0;-5.5;195.9094980296005;59.5;3
440100;650.5;652.0;1.8000000000000007;11.0;-5.5;196.0607224509505;59.49;3
440200;647.5;649.0;1.8000000000000007;11.0;-5.5;195.89180773165648;59.48;3
440300;645.5;647.0;1.8000000000000007;11.0;-5.5;195.81787754990924;59.48;3
440400;644.5;646.0;1.8000000000000007;11.0;-5.5;195.6858430658013;59.47;3
440500;642.5;644.0;1.8000000000000007;11.0;-5.5;195.60080366865745;59.46;3
440600;646.5;648.0;1.8000000000000007;11.0;-5.5;195.6273675682476;59.46;3
440700;645.5;647.0;1.8000000000000007;11.0;-5.5;195.62562804904223;59.45;3
440800;646.5;648.0;1.8000000000000007;11.0;-5.5;196.00353477274487;59.44;3
440900;639.5;641.0;1.8000000000000007;11.0;-5.5;195.53416573934248;59.43;3
441000;637.5;639.0;1.8000000000000007;11.0;-5.5;195.50983692372137;59.42;3
441100;633.0;634.5;1.8000000000000007;11.0;-5.5;195.3399256364649;59.42;3
441200;633.5;635.0;1.8000000000000007;11.0;-5.5;195.4711966377767;59.41;3
441300;635.0;636.5;1.8000000000000007;11.0;-5.5;195.75329449739144;59.4;3
441400;635.0;636.5;1.8000000000000007;11.0;-5.5;195.59933508142257;59.4;3
441500;637.0;638.5;1.8000000000000007;11.0;-5.5;195.6755778630772;59.39;3
441600;640.5;642.0;1.8000000000000007;11.0;-5.5;195.91482427200907;59.38;3
441700;637.5;639.0;1.8000000000000007;11.0;-5.5;195.93352890664744;59.37;3
441800;638.5;640.0;1.8000000000000007;11.0;-5.5;196.14492622231725;59.36;3
441900;639.0;640.5;1.8000000000000007;11.0;-5.5;195.78383212446465;59.36;3
442000;641.0;642.5;1.8000000000000007;11.0;-5.5;195.9879657152888;59.35;3
442100;636.0;637.5;1.8000000000000007;11.0;-5.5;195.87342549246583;59.34;3
442200;637.5;639.0;1.8000000000000007;11.0;-5.5;195.94510325511976;59.34;3
442300;639.0;640.5;1.8000000000000007;11.0;-5.5;196.09114735233348;59.33;3
442400;637.5;639.0;1.8000000000000007;11.0;-5.5;196.27029791177137;59.32;3
442500;638.5;640.0;1.8000000000000007;11.0;-5.5;196.38098499230148;59.31;3
442600;637.5;639.0;1.8000000000000007;11.0;-5.5;196.3407909824959;59.3;3
442700;633.0;634.5;1.8000000000000007;11.0;-5.5;195.84005621971508;59.3;3
442800;636.5;638.0;1.8000000000000007;11.0;-5.5;195.9163472701944;59.29;3
442900;637.0;638.5;1.8000000000000007;11.0;-5.5;195.94718176502383;59.28;3
443000;635.5;637.0;1.8000000000000007;11.0;-5.5;195.88776316571247;59.28;3
443100;637.0;638.5;1.8000000000000007;11.0;-5.5;196.0612246584957;59.27;3
443200;639.0;640.5;1.8000000000000007;11.0;-5.5;196.0837117789964;59.26;3
443300;639.0;640.5;1.8000000000000007;11.0;-5.5;196.2335520089385;59.25;3
443400;636.0;637.5;1.8000000000000007;11.0;-5.5;196.12185804714977;59.24;3
443500;635.5;637.5;1.8000000000000007;11.0;-5.5;196.22502414600376;59.24;3
443600;638.5;640.0;1.8000000000000007;11.0;-5.5;196.23277622811207;59.23;3
443700;638.5;640.0;1.8000000000000007;11.0;-5.5;196.2356723253848;59.22;3
443800;640.0;641.5;1.8000000000000007;11.0;-5.5;196.3510378266945;59.22;3
443900;641.0;642.5;1.8000000000000007;11.0;-5.5;196.2788519796024;59.21;3
444000;637.0;638.5;1.8000000000000007;11.0;-5.5;196.05542371752173;59.2;3
444100;639.5;641.0;1.8000000000000007;11.0;-5.5;196.1121420388588;59.19;3
444200;641.0;642.5;1.8000000000000007;11.0;-5.5;196.18878371316936;59.18;3
444300;639.0;640.5;1.8000000000000007;11.0;-5.5;195.9789657847637;59.18;3
444400;636.5;638.0;1.8000000000000007;11.0;-5.5;195.75973991528323;59.17;3
444500;637.0;638.5;1.8000000000000007;11.0;-5.5;195.7987244413759;59.16;3
444600;637.0;638.5;1.8000000000000007;11.0;-5.5;196.04545669705053;59.16;3
444700;636.5;638.0;1.8000000000000007;11.0;-5.5;195.9716644040376;59.15;3
444800;631.0;632.5;1.8000000000000007;11.0;-5.5;195.74621932046767;59.14;3
444900;635.0;636.5;1.8000000000000007;11.0;-5.5;195.8853706116898;59.13;3
445000;634.5;636.0;1.8000000000000007;11.0;-5.5;195.77724961319413;59.12;3
445100;633.0;634.5;1.8000000000000007;11.0;-5.5;195.7224525071066;59.12;3
445200;635.5;637.0;1.8000000000000007;11.0;-5.5;195.95008960347167;59.11;3
445300;637.0;638.5;1.8000000000000007;11.0;-5.5;196.05397523699915;59.1;3
445400;634.0;635.5;1.8000000000000007;11.0;-5.5;195.9102122887508;59.1;3
445500;637.0;638.5;1.8000000000000007;11.0;-5.5;195.9942456850061;59.09;3
445600;635.5;637.0;1.8000000000000007;11.0;-5.5;195.8158782908284;59.08;3
445700;630.0;631.5;1.8000000000000007;11.0;-5.5;195.4998091837564;59.07;3
445800;629.5;631.0;1.8000000000000007;11.0;-5.5;195.21449597649644;59.06;3
445900;629.0;630.5;1.8000000000000007;11.0;-5.5;195.27871349114352;59.06;3
446000;628.0;629.5;1.8000000000000007;11.0;-5.5;195.2224037362434;59.05;3
446100;629.5;631.0;1.8000000000000007;11.0;-5.5;195.3301378018713;59.04;3
446200;632.0;633.5;1.8000000000000007;11.0;-5.5;195.36897426055504;59.04;3
446300;629.5;631.0;1.8000000000000007;11.0;-5.5;195.24733453053545;59.03;3
446400;630.0;631.5;1.8000000000000007;11.0;-5.5;195.1087238349384;59.02;3
446500;628.0;629.5;1.8000000000000007;11.0;-5.5;194.999729107417;59.01;3
446600;631.0;632.5;1.8000000000000007;11.0;-5.5;195.453749188707;59.0;3
446700;629.5;631.0;1.8000000000000007;11.0;-5.5;195.530383016874;59.0;3
446800;628.5;630.0;1.8000000000000007;11.0;-5.5;195.85479496301417;58.99;3
446900;631.0;632.5;1.8000000000000007;11.0;-5.5;195.9146637759113;58.98;3
447000;626.0;627.5;1.8000000000000007;11.0;-5.5;195.81084305570272;58.98;3
447100;629.0;630.5;1.8000000000000007;11.0;-5.5;196.0442174140153;58.97;3
447200;627.0;628.5;1.8000000000000007;11.0;-5.5;196.03570848987889;58.96;3
447300;629.5;631.0;1.8000000000000007;11.0;-5.5;196.18099852964568;58.95;3
447400;629.0;630.5;1.8000000000000007;11.0;-5.5;196.3068019297952;58.94;3
447500;624.5;626.0;1.8000000000000007;11.0;-5.5;196.2237656547658;58.94;3
447600;623.0;624.5;1.8000000000000007;11.0;-5.5;196.08685504609005;58.93;3
447700;622.5;624.0;1.8000000000000007;11.0;-5.5;195.8878058567976;58.92;3
447800;616.5;618.0;1.8000000000000007;11.0;-5.5;195.5607306380953;58.92;3
447900;613.5;615.0;1.8000000000000007;11.0;-5.5;195.26306184750567;58.91;3
448000;610.0;611.5;1.8000000000000007;11.0;-5.5;195.1967076412648;58.9;3
448100;609.5;611.0;1.8000000000000007;11.0;-5.5;195.0849144097482;58.89;3
448200;606.0;607.5;1.8000000000000007;11.0;-5.5;194.8840600445612;58.88;3
448300;604.5;606.0;1.8000000000000007;11.0;-5.5;194.85536415548387;58.88;3
448400;605.0;606.5;1.8000000000000007;11.0;-5.5;195.12166447456624;58.87;3
448500;607.5;609.0;1.8000000000000007;11.0;-5.5;195.2246253671008;58.86;3
448600;611.5;613.0;1.8000000000000007;11.0;-5.5;195.4075305248101;58.86;3
448700;606.5;608.0;1.8000000000000007;11.0;-5.5;195.35674244584865;58.85;3
448800;603.0;604.5;1.8000000000000007;11.0;-5.5;195.2478536818548;58.84;3
448900;606.5;608.0;1.8000000000000007;11.0;-5.5;195.53843451100704;58.83;3
449000;610.0;611.5;1.8000000000000007;11.0;-5.5;195.65320395034163;58.82;3
449100;610.0;611.5;1.8000000000000007;11.0;-5.5;195.55223427063825;58.82;3
449200;608.0;609.5;1.8000000000000007;11.0;-5.5;195.27057377199964;58.81;3
449300;606.0;607.5;1.8000000000000007;11.0;-5.5;195.296609793489;58.8;3
449400;609.5;611.0;1.8000000000000007;11.0;-5.5;195.59285538353075;58.8;3
449500;611.5;613.0;1.8000000000000007;11.0;-5.5;195.6867337506688;58.79;3
449600;613.0;614.5;1.8000000000000007;11.0;-5.5;195.8699612250085;58.78;3
449700;614.5;616.0;1.8000000000000007;11.0;-5.5;196.08155230240777;58.77;3
449800;612.5;614.0;1.8000000000000007;11.0;-5.5;196.13021022825245;58.76;3
449900;609.5;611.0;1.8000000000000007;11.0;-5.5;196.18977499030564;58.76;3
450000;610.5;612.0;1.8000000000000007;11.0;-5.5;196.03819139652904;58.75;3
450100;607.5;609.0;1.8000000000000007;11.0;-5.5;195.9156385039756;58.74;3
450200;606.0;607.5;1.8000000000000007;11.0;-5.5;195.87366345389785;58.74;3
450300;603.0;604.5;1.8000000000000007;11.0;-5.5;195.7835633044645;58.73;3
450400;607.5;609.0;1.8000000000000007;11.0;-5.5;195.786454305888;58.72;3
450500;607.5;609.0;1.8000000000000007;11.0;-5.5;195.9214498689656;58.71;3
450600;607.0;608.5;1.8000000000000007;11.0;-5.5;195.8218395387161;58.7;3
450700;608.5;610.0;1.8000000000000007;11.0;-5.5;195.88366147158945;58.7;3
450800;609.5;611.0;1.8000000000000007;11.0;-5.5;195.92145014085315;58.69;3
450900;607.0;608.5;1.8000000000000007;11.0;-5.5;195.91069549204337;58.68;3
451000;605.0;606.5;1.8000000000000007;11.0;-5.5;195.90732953627847;58.68;3
451100;605.5;607.0;1.8000000000000007;11.0;-5.5;195.84817917660416;58.67;3
451200;607.5;609.0;1.8000000000000007;11.0;-5.5;195.9413097412633;58.66;3
451300;611.0;612.5;1.8000000000000007;11.0;-5.5;196.14125593646324;58.65;3
451400;610.5;612.0;1.8000000000000007;11.0;-5.5;196.0336033601796;58.64;3
451500;613.0;614.5;1.8000000000000007;11.0;-5.5;196.2485435138009;58.64;3
451600;614.0;615.5;1.8000000000000007;11.0;-5.5;196.62381660659892;58.63;3
451700;609.5;611.0;1.8000000000000007;11.0;-5.5;196.3517024859394;58.62;3
451800;610.5;612.0;1.8000000000000007;11.0;-5.5;196.35818488200744;58.62;3
451900;611.0;612.5;1.8000000000000007;11.0;-5.5;196.58553385681884;58.61;3
452000;612.5;614.0;1.8000000000000007;11.0;-5.5;196.61992981699763;58.6;3
452100;611.5;613.0;1.8000000000000007;11.0;-5.5;196.28664702205955;58.59;3
452200;613.0;614.5;1.8000000000000007;11.0;-5.5;196.2970400112011;58.58;3
452300;613.0;614.5;1.8000000000000007;11.0;-5.5;196.26634190258065;58.58;3
452400;610.5;612.0;1.8000000000000007;11.0;-5.5;195.80774738474412;58.57;3
